3.00,196.20,15391.27,14724.21,12.39,45884,368,14.285552141937702,
4.00,198.00,15387.99,14713.54,11.16,45884,368,25.44467920803798,
5.00,197.46,15384.24,14701.82,12.31,45884,368,37.74612562899702,
6.00,197.43,15380.64,14690.38,12.00,45884,368,49.73805384210456,
7.00,194.84,15377.60,14679.25,11.54,45884,368,61.27252646986239,
8.00,194.84,15374.66,14668.13,11.50,45884,368,72.77040950826179,
9.00,194.84,15371.51,14656.25,12.29,45884,368,85.05787794202246,
10.00,194.84,15368.56,14645.12,11.51,45884,368,96.57001605053132,
11.00,194.84,15365.40,14633.22,12.30,45884,368,108.88070719829183,
12.00,196.60,15362.10,14621.36,12.32,45884,368,121.19116964531632,
13.00,196.60,15358.77,14610.22,11.62,45884,368,132.81694658438784,
14.00,196.60,15355.55,14599.41,11.27,45884,368,144.09542185649096,
15.00,196.60,15352.08,14587.76,12.16,45884,368,156.2503887995161,
16.00,196.36,15348.84,14576.82,11.41,45884,368,167.65958964520962,
17.00,195.52,15345.63,14565.27,11.99,45884,368,179.64701444777737,
18.00,195.52,15342.48,14553.90,11.80,45884,368,191.444927851328,
19.00,195.52,15339.33,14542.56,11.77,45884,368,203.21403125768705,
20.00,195.52,15336.35,14531.83,11.13,45884,368,214.3499274550845,
21.00,195.52,15334.27,14524.34,7.78,45884,368,222.12322818651785,
22.00,195.52,15333.39,14521.18,3.28,45884,368,225.4034261052834,
23.00,168.45,15334.70,14518.74,3.25,45884,368,227.40061037736905,
24.00,72.94,15336.62,14520.86,3.09,45884,368,224.85107071125913,
25.00,15.53,15337.96,14525.71,5.03,45884,368,219.81948435022878,
26.00,15.53,15339.66,14531.82,6.35,45884,368,213.477652226176,
27.00,15.53,15341.76,14539.35,7.81,45884,368,205.66069167441754,
28.00,15.53,15344.32,14548.59,9.59,45884,368,196.07297238528307,
29.00,15.53,15347.49,14559.99,11.83,45884,368,184.2410383166576,
30.00,15.53,15350.59,14571.14,11.58,45884,368,172.6687803281189,
31.00,16.59,15353.90,14582.65,11.98,45884,368,160.69484279216974,
32.00,16.59,15357.12,14593.45,11.26,45884,368,149.43091012236968,
33.00,16.59,15360.59,14605.11,12.17,45884,368,137.2727219807338,
34.00,16.59,15363.82,14615.95,11.32,45884,368,125.96981741671233,
35.00,15.93,15367.12,14627.24,11.76,45884,368,114.215025281265,
36.00,14.85,15370.23,14638.93,12.10,45884,368,102.1196249503491,
37.00,14.85,15373.10,14649.77,11.21,45884,368,90.9073313875174,
38.00,14.85,15376.04,14660.86,11.48,45884,368,79.43589365016219,
39.00,14.85,15379.20,14672.78,12.33,45884,368,67.10654513532857,
40.00,14.85,15382.31,14684.49,12.12,45884,368,54.994146961290674,
41.00,17.41,15385.46,14695.05,11.02,45884,368,43.99675101641119,
42.00,17.41,15387.54,14701.68,6.95,45884,368,37.07821462799909,
43.00,17.41,15388.56,14704.92,3.39,45884,368,33.701038559664624,
44.00,17.42,15388.73,14705.47,0.58,45884,368,33.1287458259447,
45.00,17.47,15388.84,14705.81,0.36,45884,368,32.77410105555957,
46.00,17.47,15388.84,14705.82,0.01,45884,368,32.76427932978256,
47.00,17.47,15388.85,14705.83,0.01,45884,368,32.75257852444598,
48.00,17.58,15389.14,14706.72,0.94,45884,368,31.824173202143804,
49.00,17.80,15389.68,14708.39,1.75,45884,368,30.08412371999609,
50.00,18.03,15390.93,14712.25,4.06,45884,368,26.069664363010077,
51.00,18.03,15392.62,14717.41,5.43,45884,368,20.727095792705793,
52.00,16.24,15394.52,14723.93,6.79,45884,368,14.078185252367984,
53.00,20.17,15396.66,14730.04,6.50,45884,368,8.131248366639996,
54.00,58.72,15401.12,14733.26,5.81,45884,368,7.740930176665317,
55.00,99.25,15407.65,14732.75,6.63,45884,368,13.696167347108124,
56.00,104.48,15416.04,14730.59,8.66,45884,368,22.306718718808344,
57.00,104.48,15426.92,14727.78,11.24,45884,368,33.51618713398037,
58.00,105.33,15438.29,14724.76,11.76,45884,368,45.26943450055534,
59.00,107.31,15449.08,14721.40,11.31,45884,368,56.57036680100284,
60.00,107.31,15460.16,14717.94,11.61,45884,368,68.17792311298402,
61.00,107.31,15471.57,14714.39,11.95,45884,368,80.12737983985238,
62.00,107.31,15483.14,14710.78,12.11,45884,368,92.24742814843057,
63.00,107.31,15494.73,14707.17,12.15,45884,368,104.38659779875915,
64.00,107.31,15505.83,14703.71,11.62,45884,368,116.01333113052156,
65.00,106.27,15516.87,14700.36,11.55,45884,368,127.55025088176092,
66.00,105.58,15527.58,14697.37,11.11,45884,368,138.66597744219712,
67.00,100.42,15538.39,14694.90,11.10,45884,368,149.727426011402,
68.00,103.64,15549.95,14692.91,11.76,45884,368,161.3772307359382,
69.00,104.83,15561.87,14689.75,12.33,45884,368,173.7056688769836,
70.00,104.83,15573.27,14686.73,11.79,45884,368,185.49610723678327,
